 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Circ.,Skew,AR,Round,Solidity
2575,g77_skel.tif,502.009,255,0,255,255,255,630.624,1074.175,630.624,1074.175,106.228,0.559,NaN,2.663,0.375,0.916
2576,g77_skel.tif,478.604,255,0,255,255,255,1722.249,1072.105,1722.249,1072.105,85.678,0.819,NaN,1.383,0.723,0.954
2577,g77_skel.tif,171.637,255,0,255,255,255,547.092,1064.654,547.092,1064.654,51.248,0.821,NaN,1.087,0.920,0.961
2578,g77_skel.tif,342.374,255,0,255,255,255,1771.883,1070.839,1771.883,1070.839,71.711,0.837,NaN,1.291,0.775,0.952
2579,g77_skel.tif,474.403,255,0,255,255,255,1598.269,1070.752,1598.269,1070.752,87.769,0.774,NaN,1.156,0.865,0.934
2580,g77_skel.tif,334.873,255,0,255,255,255,1792.221,1071.696,1792.221,1071.696,74.113,0.766,NaN,1.267,0.789,0.913
2581,g77_skel.tif,366.679,255,0,255,255,255,494.360,1070.837,494.360,1070.837,75.241,0.814,NaN,1.022,0.979,0.955
2582,g77_skel.tif,417.390,255,0,255,255,255,1619.896,1072.962,1619.896,1072.962,81.328,0.793,NaN,1.260,0.794,0.923
2583,g77_skel.tif,452.198,255,0,255,255,255,1656.313,1074.316,1656.313,1074.316,87.393,0.744,NaN,1.644,0.608,0.925
2584,g77_skel.tif,1174.154,255,0,255,255,255,1677.723,1085.863,1677.723,1085.863,159.149,0.583,NaN,1.274,0.785,0.817
2585,g77_skel.tif,706.953,255,0,255,255,255,1203.814,1080.727,1203.814,1080.727,109.460,0.741,NaN,1.709,0.585,0.952
2586,g77_skel.tif,281.761,255,0,255,255,255,1331.257,1072.419,1331.257,1072.419,65.248,0.832,NaN,1.184,0.845,0.955
2587,g77_skel.tif,341.774,255,0,255,255,255,770.664,1076.450,770.664,1076.450,73.714,0.790,NaN,1.104,0.906,0.938
2588,g77_skel.tif,63.314,255,0,255,255,255,1450.774,1070.671,1450.774,1070.671,35.026,0.649,NaN,1.716,0.583,0.832
2589,g77_skel.tif,333.972,255,0,255,255,255,1579.773,1078.149,1579.773,1078.149,77.721,0.695,NaN,1.121,0.892,0.914
2590,g77_skel.tif,557.521,255,0,255,255,255,1048.033,1080.330,1048.033,1080.330,99.522,0.707,NaN,1.776,0.563,0.921
2591,g77_skel.tif,177.038,255,0,255,255,255,1638.683,1073.852,1638.683,1073.852,52.688,0.801,NaN,1.328,0.753,0.947
2592,g77_skel.tif,232.550,255,0,255,255,255,1437.781,1074.365,1437.781,1074.365,74.035,0.533,NaN,1.725,0.580,0.751
2593,g77_skel.tif,594.129,255,0,255,255,255,957.620,1078.072,957.620,1078.072,102.144,0.716,NaN,1.634,0.612,0.919
2594,g77_skel.tif,232.250,255,0,255,255,255,879.431,1079.495,879.431,1079.495,64.973,0.691,NaN,1.897,0.527,0.888
2595,g77_skel.tif,401.187,255,0,255,255,255,1503.666,1083.046,1503.666,1083.046,82.424,0.742,NaN,1.413,0.708,0.928
2596,g77_skel.tif,274.860,255,0,255,255,255,1809.489,1078.825,1809.489,1078.825,67.086,0.767,NaN,1.041,0.961,0.892
2597,g77_skel.tif,161.735,255,0,255,255,255,995.082,1078.039,995.082,1078.039,50.973,0.782,NaN,1.591,0.629,0.921
2598,g77_skel.tif,187.241,255,0,255,255,255,1703.439,1078.258,1703.439,1078.258,57.524,0.711,NaN,1.378,0.726,0.903
2599,g77_skel.tif,720.756,255,0,255,255,255,548.511,1089.476,548.511,1089.476,109.437,0.756,NaN,1.366,0.732,0.920
2600,g77_skel.tif,352.276,255,0,255,255,255,860.572,1084.579,860.572,1084.579,74.191,0.804,NaN,1.439,0.695,0.932
2601,g77_skel.tif,1444.213,255,0,255,255,255,724.119,1101.476,724.119,1101.476,162.326,0.689,NaN,1.486,0.673,0.917
2602,g77_skel.tif,478.904,255,0,255,255,255,1301.458,1087.715,1301.458,1087.715,88.067,0.776,NaN,1.119,0.894,0.944
2603,g77_skel.tif,209.445,255,0,255,255,255,1228.844,1082.014,1228.844,1082.014,56.616,0.821,NaN,1.069,0.935,0.926
2604,g77_skel.tif,231.950,255,0,255,255,255,1832.588,1081.596,1832.588,1081.596,59.229,0.831,NaN,1.540,0.649,0.943
2605,g77_skel.tif,268.258,255,0,255,255,255,1857.720,1083.888,1857.720,1083.888,63.368,0.840,NaN,1.276,0.784,0.941
2606,g77_skel.tif,414.990,255,0,255,255,255,1352.923,1085.602,1352.923,1085.602,83.551,0.747,NaN,1.406,0.711,0.941
2607,g77_skel.tif,558.721,255,0,255,255,255,1380.240,1087.058,1380.240,1087.058,100.594,0.694,NaN,1.375,0.727,0.907
2608,g77_skel.tif,854.585,255,0,255,255,255,1459.952,1093.701,1459.952,1093.701,116.088,0.797,NaN,1.241,0.806,0.938
